image;height;width;type;original_dataset;scenario;airport;runway;time_to_landing;weather;night;time;slant_distance;along_track_distance;height_above_runway;lateral_path_angle;vertical_path_angle;yaw;pitch;roll;watermark_height;x_A;y_A;x_B;y_B;x_C;y_C;x_D;y_D
LARD_train_LPPT_SRLI/images/LPPT_21_500_401.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/07/2020 17:00;0.25;0.25;133.03;-0.25;3.04;-163.14968991125318;88.8153457504692;1.5200877313388488;300.0;1574;1288;1533;1289;1624;1550;1298;1556
LARD_train_LPPT_SRLI/images/LPPT_21_500_402.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/08/2020 12:22;0.24;0.24;122.95;0.09;2.89;-156.12311652323098;80.98503593259186;-6.9540374996465735;300.0;1195;819;1236;824;1052;1062;1391;1103
LARD_train_LPPT_SRLI/images/LPPT_21_500_403.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/07/2020 17:44;0.23;0.23;153.52;0.11;3.63;-146.5204335167709;89.74415378515218;6.444429587273099;300.0;609;1429;566;1434;846;1729;492;1777
LARD_train_LPPT_SRLI/images/LPPT_21_500_404.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/06/2020 13:39;0.22;0.22;122.75;0.28;2.99;-156.49896116946147;87.56274063978503;4.676279299218099;300.0;1202;1222;1161;1225;1507;1469;1147;1499
LARD_train_LPPT_SRLI/images/LPPT_21_500_405.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/08/2020 16:04;0.22;0.22;111.62;0.87;2.74;-157.83368571212247;85.7836524366924;-0.0030756493400255;300.0;1283;1111;1324;1111;1509;1364;1878;1364
LARD_train_LPPT_SRLI/images/LPPT_21_500_406.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/08/2020 17:24;0.21;0.21;107.15;-0.04;2.67;-159.58521944445096;83.13090828331535;2.007404836581968;300.0;1362;946;1321;948;1518;1191;1142;1203
LARD_train_LPPT_SRLI/images/LPPT_21_500_407.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/07/2020 15:39;0.21;0.21;121.19;0.19;3.03;-147.22302859147814;89.44821724495978;-0.3965072612389497;300.0;606;1328;649;1329;907;1614;519;1617
LARD_train_LPPT_SRLI/images/LPPT_21_500_408.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/04/2020 11:02;0.21;0.21;119.58;-0.18;3.04;-154.06191328742742;85.33037853720361;1.6998439985712412;300.0;1031;1092;989;1094;1130;1378;738;1392
LARD_train_LPPT_SRLI/images/LPPT_21_500_409.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/06/2020 13:29;0.21;0.2;120.74;0.51;3.08;-159.2884536301199;83.17747785047331;4.705493134621535;300.0;1360;946;1318;949;1803;1207;1409;1238
LARD_train_LPPT_SRLI/images/LPPT_21_500_410.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/06/2020 13:46;0.2;0.2;121.6;-0.19;3.12;-155.91534767309096;85.79965583115161;3.2738980935039423;300.0;1137;1120;1095;1122;1241;1413;845;1437
LARD_train_LPPT_SRLI/images/LPPT_21_500_411.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/08/2020 15:04;0.19;0.19;113.12;-0.25;3.03;-155.9577684417538;86.09166304706379;7.263628794712665;300.0;1123;1142;1082;1147;1223;1435;796;1490
LARD_train_LPPT_SRLI/images/LPPT_21_500_412.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/07/2020 12:26;0.19;0.19;119.24;0.71;3.2;-156.06963183929372;83.856748689523;2.5203483180666533;300.0;1196;1000;1153;1002;1773;1296;1344;1316
LARD_train_LPPT_SRLI/images/LPPT_21_500_413.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/04/2020 16:38;0.18;0.18;104.37;-0.29;2.87;-161.82244316564498;88.83562770777573;-11.007070115774091;300.0;1453;1335;1495;1343;1039;1554;1481;1643
LARD_train_LPPT_SRLI/images/LPPT_21_500_414.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/06/2020 12:01;0.17;0.17;109.18;-0.97;3.08;-160.24306287244102;88.35788214422942;4.552200732825295;300.0;1355;1254;1313;1257;1042;1605;576;1640
LARD_train_LPPT_SRLI/images/LPPT_21_500_415.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/04/2020 14:52;0.17;0.16;101.07;0.47;2.89;-152.24369281146616;86.29936546317302;-0.923360563931388;300.0;929;1135;972;1136;984;1449;1469;1452
LARD_train_LPPT_SRLI/images/LPPT_21_500_416.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/04/2020 11:45;0.17;0.16;100.51;0.37;2.88;-163.74052605150345;84.84669750382378;-3.633521518107332;300.0;1622;1078;1665;1081;1593;1391;2096;1429
LARD_train_LPPT_SRLI/images/LPPT_21_500_417.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/08/2020 10:30;0.16;0.16;113.0;0.0;3.27;-154.86046496036352;87.74769078884606;3.050975271648696;300.0;1092;1236;1050;1239;1340;1580;840;1609
LARD_train_LPPT_SRLI/images/LPPT_21_500_418.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/07/2020 10:08;0.16;0.16;85.37;0.72;2.51;-153.70633184239128;86.85798921832213;0.6812943991236277;300.0;1068;1170;1026;1171;1750;1438;1242;1447
LARD_train_LPPT_SRLI/images/LPPT_21_500_419.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/08/2020 15:27;0.15;0.15;99.11;-0.37;2.95;-148.0795322968425;84.88597020372129;-9.92940554240348;300.0;678;956;721;963;124;1213;675;1300
LARD_train_LPPT_SRLI/images/LPPT_21_500_420.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/08/2020 17:39;0.15;0.15;98.03;0.03;2.95;-159.07378863152138;86.51232000769066;-1.6829495510259345;300.0;1311;1154;1354;1155;1070;1484;1611;1502
LARD_train_LPPT_SRLI/images/LPPT_21_500_421.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/08/2020 10:43;0.14;0.14;97.28;0.11;2.98;-157.77143894341654;85.09761493327659;7.871011394281105;300.0;1241;1062;1198;1068;1623;1365;1064;1442
LARD_train_LPPT_SRLI/images/LPPT_21_500_422.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/07/2020 13:53;0.14;0.14;103.83;0.12;3.21;-156.17941478197037;87.91526285161873;-1.4888519500969637;300.0;1142;1235;1185;1236;950;1613;1525;1626
LARD_train_LPPT_SRLI/images/LPPT_21_500_423.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/04/2020 11:02;0.13;0.13;94.84;-0.3;3.03;-165.62445990892854;87.12343065365835;-5.014031617661763;300.0;1689;1228;1733;1232;1149;1554;1763;1619
LARD_train_LPPT_SRLI/images/LPPT_21_500_424.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/04/2020 14:16;0.13;0.13;81.22;-0.07;2.62;-151.56657902700587;85.82142242899509;-1.989571477226108;300.0;860;1093;904;1094;493;1418;1134;1433
LARD_train_LPPT_SRLI/images/LPPT_21_500_425.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/07/2020 10:17;0.13;0.12;79.94;-0.21;2.6;-157.77352424742634;85.79814558769768;-6.738056170303937;300.0;1241;1104;1284;1109;739;1380;1378;1456
LARD_train_LPPT_SRLI/images/LPPT_21_500_426.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/05/2020 16:19;0.12;0.12;97.72;-0.25;3.2;-147.02344744896976;84.62736543515523;-8.522208926781264;300.0;614;946;658;952;31;1296;714;1382
LARD_train_LPPT_SRLI/images/LPPT_21_500_427.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/04/2020 15:35;0.12;0.12;94.69;0.29;3.13;-153.84069983543827;88.02683260969329;8.440383870082782;300.0;1043;1267;1000;1273;1639;1590;980;1693
LARD_train_LPPT_SRLI/images/LPPT_21_500_428.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/08/2020 13:15;0.12;0.12;89.76;0.25;2.98;-157.73398688215835;87.84847244050172;2.5104659772161693;300.0;1279;1226;1235;1228;1815;1595;1142;1624
LARD_train_LPPT_SRLI/images/LPPT_21_500_429.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/06/2020 16:15;0.12;0.11;90.1;-0.28;3.05;-161.8416943700492;87.81401957294209;-5.921819659278057;300.0;1461;1251;1505;1256;856;1598;1553;1678
LARD_train_LPPT_SRLI/images/LPPT_21_500_430.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/04/2020 15:16;0.11;0.11;78.74;-0.44;2.67;-155.26490743243474;84.03265293561358;-4.03649200858413;300.0;1075;987;1119;990;340;1303;1053;1350
LARD_train_LPPT_SRLI/images/LPPT_21_500_431.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/08/2020 15:36;0.11;0.11;83.66;-0.13;2.85;-166.628245256634;87.01828704541838;-2.6821737052781374;300.0;1756;1203;1801;1205;1286;1569;2015;1618
LARD_train_LPPT_SRLI/images/LPPT_21_500_432.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/04/2020 11:53;0.11;0.11;88.83;-0.09;3.06;-162.73365415565692;85.16554797307795;-4.003286446526758;300.0;1535;1090;1579;1093;1076;1484;1815;1545
LARD_train_LPPT_SRLI/images/LPPT_21_500_433.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/08/2020 13:08;0.11;0.11;93.3;0.09;3.25;-151.85842626709;87.51350635946818;7.021519223093567;300.0;912;1248;868;1253;1403;1648;649;1751
LARD_train_LPPT_SRLI/images/LPPT_21_500_434.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/06/2020 14:38;0.1;0.1;79.26;0.36;2.81;-156.94434906104945;84.60710117207321;15.76129888328307;300.0;1163;1038;1121;1050;1968;1238;1208;1453
LARD_train_LPPT_SRLI/images/LPPT_21_500_435.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/05/2020 10:33;0.1;0.1;80.66;0.21;2.87;-165.14369653672682;86.96398744031328;-3.3522516067953827;300.0;1687;1201;1732;1204;1480;1612;2305;1675
LARD_train_LPPT_SRLI/images/LPPT_21_500_436.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/04/2020 16:33;0.1;0.1;82.68;-0.13;2.98;-156.14262349429916;84.11892692194262;5.447347828224657;300.0;1136;1012;1092;1016;1441;1436;613;1517
LARD_train_LPPT_SRLI/images/LPPT_21_500_437.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/04/2020 15:47;0.09;0.09;72.08;-0.11;2.62;-151.44729807956182;89.29017037176172;2.095366069683084;300.0;888;1322;843;1323;1197;1714;326;1758
LARD_train_LPPT_SRLI/images/LPPT_21_500_438.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/06/2020 13:49;0.09;0.09;78.55;0.1;2.96;-157.693244188926;89.7504671446497;0.8546826077602893;300.0;1272;1338;1228;1339;1844;1821;896;1835
LARD_train_LPPT_SRLI/images/LPPT_21_500_439.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/07/2020 17:42;0.08;0.08;78.58;0.24;3.06;-163.35197926734335;86.79991869041405;-5.478989923923445;300.0;1587;1198;1632;1202;1337;1718;2402;1840
LARD_train_LPPT_SRLI/images/LPPT_21_500_440.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/08/2020 15:17;0.07;0.07;68.72;-0.11;2.72;-162.3383250359656;83.43926680993992;3.0533556140744484;300.0;1519;944;1473;946;1924;1431;834;1474
LARD_train_LPPT_SRLI/images/LPPT_21_500_441.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/06/2020 14:20;0.07;0.07;73.64;-0.08;2.92;-158.39660821233426;85.1949449173591;5.65194854694722;300.0;1278;1060;1233;1064;1752;1558;657;1663
LARD_train_LPPT_SRLI/images/LPPT_21_500_442.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/07/2020 11:39;0.07;0.07;66.89;-0.15;2.67;-163.35339181381786;86.32663482468368;-4.170880497470284;300.0;1563;1156;1609;1160;789;1593;1908;1693
LARD_train_LPPT_SRLI/images/LPPT_21_500_443.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/08/2020 10:18;0.07;0.07;80.52;-0.49;3.23;-163.47619090580588;86.61191881341216;2.518376844163309;300.0;1575;1138;1530;1140;1467;1754;365;1781
LARD_train_LPPT_SRLI/images/LPPT_21_500_444.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/06/2020 14:31;0.07;0.07;65.37;-0.26;2.63;-154.77629466648773;84.33220714148811;-1.5031649720194673;300.0;1041;1007;1086;1009;109;1491;1267;1513
LARD_train_LPPT_SRLI/images/LPPT_21_500_445.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/07/2020 10:53;0.07;0.07;74.91;0.4;3.06;-148.6476553163269;85.2372662803468;-2.3857658024911546;300.0;714;1048;760;1050;705;1663;1880;1679
LARD_train_LPPT_SRLI/images/LPPT_21_500_446.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/06/2020 12:37;0.06;0.06;59.84;0.19;2.48;-156.98501064625117;86.90801753612101;3.819898636557047;300.0;1225;1164;1180;1167;2167;1612;896;1698
LARD_train_LPPT_SRLI/images/LPPT_21_500_447.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/05/2020 17:22;0.06;0.06;73.33;-0.07;3.04;-153.06090242324703;86.96371328916865;-1.9572725673702351;300.0;947;1162;992;1164;190;1776;1479;1801
LARD_train_LPPT_SRLI/images/LPPT_21_500_448.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/05/2020 11:01;0.06;0.06;76.63;-0.32;3.18;-163.9220123186144;84.80737351422012;5.6896178958727575;300.0;1591;1007;1546;1011;1769;1659;515;1755
LARD_train_LPPT_SRLI/images/LPPT_21_500_449.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/05/2020 10:48;0.06;0.06;69.61;0.06;2.9;-156.8014538702864;85.9230583477108;-13.524505632805736;300.0;1224;1103;1268;1113;570;1567;1827;1867
LARD_train_LPPT_SRLI/images/LPPT_21_500_450.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/07/2020 14:04;0.06;0.06;78.93;-0.21;3.32;-168.7376644405389;86.84972937713432;2.914465952412021;300.0;1911;1132;1864;1135;2265;1859;915;1870
LARD_train_LPPT_SRLI/images/LPPT_21_500_452.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/06/2020 10:01;0.06;0.05;73.72;0.06;3.17;-147.95285233329292;85.47843831436616;12.457996495212644;300.0;647;1206;602;1216;1592;1717;156;2089
LARD_train_LPPT_SRLI/images/LPPT_21_500_453.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/07/2020 12:06;0.06;0.05;70.28;-0.12;3.02;-154.94930769085084;88.69714221570091;-5.424748149286773;300.0;1057;1258;1102;1262;61;1872;1542;2000
LARD_train_LPPT_SRLI/images/LPPT_21_500_458.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;LPPT_21_500;LPPT;21;;;;01/07/2020 15:55;0.04;0.04;63.94;0.13;3.01;-154.43046603340804;84.49736898842548;5.798699460210796;300.0;1051;1038;1005;1043;2562;1836;376;2092
LARD_train_LPPT_SRLI/images/SRLI_14_500_000.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/06/2020 22:55;4.16;4.15;1601.47;-0.74;3.49;138.78088183669485;91.0822994581822;18.247077063930572;300.0;1136;1595;1127;1599;1168;1639;1155;1643
LARD_train_LPPT_SRLI/images/SRLI_14_500_001.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/06/2020 16:34;4.16;4.15;1612.15;-2.35;3.52;135.02262339448174;88.83807360601519;2.5528107524508714;300.0;1375;1415;1385;1415;1422;1465;1435;1465
LARD_train_LPPT_SRLI/images/SRLI_14_500_002.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/08/2020 21:10;4.14;4.13;970.76;2.14;2.13;144.00832229035848;85.06333374800082;-9.89367755656518;300.0;586;1020;597;1022;536;1044;549;1046
LARD_train_LPPT_SRLI/images/SRLI_14_500_003.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/07/2020 15:16;4.14;4.11;1371.68;-4.27;3.02;129.23204300248543;85.62339249719992;4.444051772277248;300.0;1842;1161;1831;1162;1934;1200;1920;1201
LARD_train_LPPT_SRLI/images/SRLI_14_500_004.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/08/2020 22:36;4.08;4.07;1244.59;1.34;2.77;143.5363172241284;88.66370829257396;0.5446473109012557;300.0;626;1383;637;1383;611;1425;598;1426
LARD_train_LPPT_SRLI/images/SRLI_14_500_005.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/08/2020 18:35;4.07;4.06;1551.36;-0.14;3.46;131.4705577041034;86.0955892455496;-4.258752262412115;300.0;1429;1271;1439;1272;1420;1322;1433;1323
LARD_train_LPPT_SRLI/images/SRLI_14_500_006.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/06/2020 21:35;4.06;4.05;1300.48;-1.72;2.91;132.25434554097254;87.35067881836093;-1.5602683410900162;300.0;1496;1312;1506;1312;1528;1356;1541;1357
LARD_train_LPPT_SRLI/images/SRLI_14_500_007.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/04/2020 16:45;4.06;4.05;1189.5;-0.35;2.66;132.7378550418021;85.3496655352587;2.1388611381002662;300.0;1340;1169;1330;1170;1336;1209;1323;1210
LARD_train_LPPT_SRLI/images/SRLI_14_500_008.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/04/2020 20:52;4.04;4.02;1117.67;4.03;2.52;130.08192684542797;86.14786517351116;-1.8044620748033655;300.0;1264;1215;1274;1215;1179;1250;1192;1250
LARD_train_LPPT_SRLI/images/SRLI_14_500_009.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/04/2020 21:19;4.03;4.01;1300.94;-2.95;2.93;133.17446128966677;83.68385957641249;5.505250669802063;300.0;1506;1059;1495;1060;1572;1097;1558;1099
LARD_train_LPPT_SRLI/images/SRLI_14_500_010.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/05/2020 18:13;4.0;3.96;1116.03;-5.34;2.55;140.28462209343752;88.60097841007536;4.6291234104683685;300.0;1250;1358;1260;1358;1374;1387;1361;1388
LARD_train_LPPT_SRLI/images/SRLI_14_500_011.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/07/2020 20:01;3.97;3.97;1134.03;1.03;2.59;135.8391564527185;87.6805033869439;5.967742972650459;300.0;1117;1319;1107;1320;1102;1360;1089;1362
LARD_train_LPPT_SRLI/images/SRLI_14_500_012.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/04/2020 20:07;3.96;3.94;1353.04;3.16;3.1;131.3216760018584;86.51895614811262;5.988964480628001;300.0;1246;1260;1235;1261;1187;1314;1174;1315
LARD_train_LPPT_SRLI/images/SRLI_14_500_013.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/08/2020 22:40;3.96;3.95;1273.28;-0.71;2.91;125.36398159742744;85.44400589748892;2.5508706597579995;300.0;1840;1165;1851;1165;1869;1209;1855;1210
LARD_train_LPPT_SRLI/images/SRLI_14_500_014.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/08/2020 20:30;3.95;3.95;1570.77;-0.06;3.6;130.88540709452687;88.49761206669528;-1.3846118277733588;300.0;1470;1410;1480;1410;1468;1465;1482;1466
LARD_train_LPPT_SRLI/images/SRLI_14_500_015.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/06/2020 15:31;3.92;3.91;1187.61;1.16;2.75;137.89385218427304;85.4844471566321;-13.593490775790688;300.0;1016;1131;1027;1133;981;1166;995;1169
LARD_train_LPPT_SRLI/images/SRLI_14_500_016.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/07/2020 15:53;3.91;3.89;1222.54;-3.62;2.84;136.83110528926;87.2548046237697;0.2913456907777977;300.0;1344;1293;1354;1293;1418;1337;1432;1337
LARD_train_LPPT_SRLI/images/SRLI_14_500_017.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/06/2020 19:15;3.9;3.88;1278.78;-4.35;2.98;139.89813717396277;89.24506652451453;-8.902143038319645;300.0;1193;1415;1203;1416;1275;1474;1288;1476
LARD_train_LPPT_SRLI/images/SRLI_14_500_018.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/08/2020 16:11;3.9;3.89;1044.33;-2.31;2.43;144.37256076791883;85.70049358601285;3.281172216168269;300.0;814;1206;804;1207;868;1241;854;1242
LARD_train_LPPT_SRLI/images/SRLI_14_500_019.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/04/2020 15:00;3.89;3.88;1135.21;0.97;2.64;130.31732333497044;85.72018531443825;-4.649221374367168;300.0;1449;1212;1460;1213;1424;1251;1438;1252
LARD_train_LPPT_SRLI/images/SRLI_14_500_020.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/04/2020 17:19;3.88;3.88;1142.61;1.57;2.66;135.61716623632066;87.56193081122198;-2.5637291131007443;300.0;1088;1298;1098;1298;1051;1338;1065;1338
LARD_train_LPPT_SRLI/images/SRLI_14_500_021.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/05/2020 19:06;3.86;3.84;1290.51;3.51;3.03;128.47248809712875;86.52620679161907;-1.6177892726168008;300.0;1390;1264;1400;1264;1312;1309;1326;1309
LARD_train_LPPT_SRLI/images/SRLI_14_500_022.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/05/2020 20:12;3.84;3.83;1124.92;-1.62;2.65;133.63810663469295;87.14312262936357;1.0767734700449236;300.0;1406;1275;1417;1275;1440;1316;1454;1316
LARD_train_LPPT_SRLI/images/SRLI_14_500_023.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/06/2020 17:12;3.83;3.82;1311.87;1.75;3.1;134.8187319781933;86.31225915695634;-0.7205332664463324;300.0;1123;1248;1134;1248;1084;1296;1098;1297
LARD_train_LPPT_SRLI/images/SRLI_14_500_024.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/07/2020 21:55;3.82;3.8;1570.8;3.25;3.73;139.01852866684544;84.92096631261514;0.3867872630845562;300.0;775;1200;786;1200;703;1260;717;1260
LARD_train_LPPT_SRLI/images/SRLI_14_500_025.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/08/2020 22:18;3.79;3.79;1152.08;-0.36;2.75;139.35263702542622;86.56735338758743;-5.703463877431725;300.0;950;1221;961;1222;937;1263;951;1265
LARD_train_LPPT_SRLI/images/SRLI_14_500_026.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/04/2020 15:49;3.78;3.76;1270.63;3.82;3.05;140.34819146151793;85.95203663347579;2.738039514625632;300.0;654;1254;665;1254;584;1307;570;1308
LARD_train_LPPT_SRLI/images/SRLI_14_500_027.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/06/2020 17:42;3.78;3.77;1399.0;0.65;3.35;142.78653408823362;86.1641871240914;1.4077431546478445;300.0;714;1266;725;1266;700;1320;714;1320
LARD_train_LPPT_SRLI/images/SRLI_14_500_028.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/04/2020 19:34;3.76;3.75;1626.1;2.22;3.91;138.10759230578523;88.33472693410272;4.201336452111964;300.0;915;1430;904;1431;872;1496;858;1497
LARD_train_LPPT_SRLI/images/SRLI_14_500_029.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/05/2020 21:40;3.74;3.7;1375.45;-5.22;3.35;139.7945808409273;87.02935268423408;-3.307911909707804;300.0;1271;1305;1282;1305;1381;1364;1395;1365
LARD_train_LPPT_SRLI/images/SRLI_14_500_030.jpeg;2648;2448;earth_studio;LARD_train_LPPT_SRLI;SRLI_14_500;SRLI;14;;;;01/07/2020 20:44;3.73;3.72;1040.27;0.67;2.52;131.22674692557396;84.15967735759651;3.4842848302205405;300.0;1391;1083;1402;1083;1391;1124;1376;1125
